price,rooms,bed,bath,car,land,lat,long
730000.0,2,2.0,1.0,2.0,637.0,-37.7207,145.0196
680000.0,4,4.0,1.0,2.0,561.0,-37.697,144.9989
705000.0,3,3.0,1.0,1.0,437.0,-37.7291,145.02100000000004
705000.0,3,3.0,1.0,3.0,513.0,-37.7243,144.9883
390000.0,2,2.0,1.0,1.0,133.0,-37.6983,144.9998
937000.0,2,2.0,1.0,1.0,125.0,-37.8106,144.994
1260000.0,3,2.0,1.0,0.0,203.0,-37.8166,144.9945
1236000.0,3,3.0,2.0,1.0,675.0,-37.8206,145.0003
540000.0,2,2.0,2.0,1.0,656.0,-37.8195,145.0103
795250.0,2,2.0,1.0,2.0,0.0,-37.8164,145.0136
582000.0,2,2.0,1.0,1.0,0.0,-37.824,144.9918
500000.0,1,1.0,1.0,1.0,0.0,-37.8226,145.013
1600000.0,3,3.0,2.0,1.0,115.0,-37.8163,144.9984
2180000.0,3,3.0,2.0,2.0,345.0,-37.8159,144.994
370000.0,1,1.0,1.0,1.0,502.0,-37.8214,144.9997
3335000.0,4,4.0,2.0,2.0,319.0,-37.8244,145.0044
935000.0,2,2.0,1.0,1.0,67.0,-37.8159,145.0033
1102000.0,3,3.0,2.0,0.0,194.0,-37.8265,145.0022
437500.0,1,1.0,1.0,1.0,778.0,-37.8177,144.9972
421000.0,1,1.0,1.0,1.0,8223.0,-37.8127,145.0094
479000.0,2,2.0,1.0,1.0,534.0,-37.8123,145.0081
3200000.0,5,5.0,3.0,3.0,618.0,-37.8157,145.0073
479000.0,2,2.0,1.0,1.0,0.0,-37.8258,145.0057
1042500.0,2,2.0,1.0,1.0,80.0,-37.8126,145.004
655000.0,2,2.0,1.0,1.0,1725.0,-37.8174,144.9949
1130000.0,2,2.0,2.0,3.0,114.0,-37.8212,145.005
561000.0,2,2.0,1.0,1.0,2571.0,-37.8198,145.005
635000.0,2,2.0,2.0,1.0,2740.0,-37.8231,144.9906
1010000.0,3,3.0,1.0,1.0,199.0,-37.8193,144.9993
1025000.0,2,2.0,1.0,1.0,169.0,-37.8235,145.0035
1102000.0,2,2.0,1.0,1.0,167.0,-37.8255,145.0013
550000.0,2,2.0,1.0,2.0,0.0,-37.815,145.0089
1152500.0,3,3.0,2.0,1.0,78.0,-37.8154,145.0061
1375000.0,4,4.0,2.0,2.0,58.0,-37.817,145.0135
1422000.0,3,3.0,1.0,0.0,339.0,-37.8215,145.0102
1506000.0,2,2.0,2.0,1.0,220.0,-37.8284,144.9989
1350000.0,3,3.0,1.0,2.0,332.0,-37.8131,145.005
1090000.0,3,3.0,1.0,3.0,283.0,-37.8127,145.0073
405000.0,1,1.0,1.0,1.0,7455.0,-37.822,145.0104
327000.0,1,1.0,1.0,1.0,0.0,-37.8127,145.0094
1474000.0,3,3.0,1.0,0.0,238.0,-37.8167,144.9977
1555000.0,3,3.0,1.0,0.0,250.0,-37.8167,144.9978
500000.0,1,1.0,1.0,1.0,0.0,-37.8198,145.005
815000.0,2,2.0,2.0,2.0,0.0,-37.8187,145.0079
345000.0,1,1.0,1.0,0.0,0.0,-37.8211,144.9955
345000.0,1,1.0,1.0,1.0,8223.0,-37.8127,145.0094
1275000.0,3,3.0,1.0,2.0,204.0,-37.8285,145.0022
1150000.0,3,3.0,1.0,0.0,176.0,-37.8116,145.0042
950000.0,4,4.0,1.0,0.0,254.0,-37.8201,144.9898
270000.0,2,2.0,1.0,1.0,0.0,-37.8231,144.9906
439000.0,1,1.0,1.0,1.0,3516.0,-37.8183,144.9979
695000.0,2,2.0,1.0,2.0,0.0,-37.8333,144.998
512000.0,2,2.0,1.0,1.0,0.0,-37.8198,144.996
855000.0,2,2.0,1.0,1.0,92.0,-37.815,145.00799999999995
1040000.0,2,3.0,2.0,2.0,0.0,-37.8198,145.005
342000.0,1,1.0,1.0,1.0,0.0,-37.8214,144.9896
681000.0,1,1.0,1.0,1.0,0.0,-37.8231,144.9906
900000.0,2,2.0,1.0,0.0,95.0,-37.8193,144.9976
1250000.0,3,3.0,2.0,1.0,120.0,-37.8243,145.0034
990000.0,2,2.0,1.0,1.0,117.0,-37.812,144.9939
1189000.0,2,2.0,1.0,0.0,158.0,-37.8232,145.0002
1220000.0,2,2.0,1.0,1.0,166.0,-37.8245,144.9933
1220000.0,2,2.0,1.0,1.0,80.0,-37.8213,145.005
1100000.0,3,3.0,1.0,0.0,162.0,-37.8241,145.0015
1346000.0,3,3.0,1.0,0.0,187.0,-37.8169,144.996
450000.0,2,2.0,1.0,1.0,0.0,-37.8173,144.9965
1340000.0,2,2.0,1.0,0.0,178.0,-37.8289,144.9992
1421000.0,2,2.0,1.0,0.0,196.0,-37.8254,145.0
1074000.0,3,3.0,1.0,0.0,245.0,-37.8138,144.9921
1205000.0,3,3.0,1.0,0.0,164.0,-37.8198,144.9979
1430000.0,2,2.0,2.0,2.0,153.0,-37.8209,145.0055
1465000.0,3,3.0,2.0,2.0,233.0,-37.8122,144.9937
391000.0,2,2.0,1.0,1.0,0.0,-37.812,145.0029
1035000.0,2,2.0,1.0,0.0,108.0,-37.8251,144.9959
530000.0,2,2.0,1.0,1.0,0.0,-37.8236,145.009
930000.0,2,2.0,1.0,1.0,97.0,-37.814,145.002
1182000.0,3,3.0,1.0,1.0,199.0,-37.8139,145.0039
777500.0,2,2.0,1.0,1.0,151.0,-37.8171,145.009
1115000.0,3,3.0,2.0,2.0,129.0,-37.824,145.0052
760000.0,3,3.0,2.0,1.0,0.0,-37.8331,144.9975
640000.0,2,2.0,1.0,2.0,0.0,-37.8173,144.9965
1710000.0,3,4.0,2.0,2.0,202.0,-37.8241,144.9934
1420000.0,3,3.0,1.0,0.0,198.0,-37.8225,145.0007
390000.0,1,1.0,1.0,1.0,0.0,-37.8195,145.0103
3020000.0,3,3.0,2.0,2.0,389.0,-37.8214,144.9951
1346000.0,3,2.0,1.0,1.0,207.0,-37.8215,145.0132
380000.0,1,1.0,1.0,1.0,0.0,-37.8127,145.0094
680000.0,2,2.0,1.0,1.0,0.0,-37.823,144.9982
1081000.0,2,2.0,1.0,1.0,126.0,-37.814,145.006
860000.0,2,2.0,2.0,0.0,74.0,-37.8207,145.0053
1820000.0,3,3.0,1.0,1.0,410.0,-37.8292,145.0029
905000.0,2,2.0,1.0,0.0,139.0,-37.8118,144.9937
691000.0,2,2.0,2.0,1.0,0.0,-37.8231,144.9906
1088000.0,3,3.0,3.0,2.0,168.0,-37.8126,145.0064
911000.0,3,3.0,2.0,1.0,0.0,-37.8238,145.0072
3001000.0,4,2.0,3.0,1.0,544.0,-37.8152,144.9922
638000.0,2,2.0,2.0,1.0,0.0,-37.822,145.0104
951000.0,2,2.0,1.0,0.0,108.0,-37.8259,145.0089
912000.0,2,2.0,1.0,2.0,204.0,-37.821,145.0082
415000.0,1,1.0,1.0,1.0,0.0,-37.8234,144.9985
1285000.0,3,4.0,2.0,1.0,133.0,-37.8246,145.0012
1220000.0,2,2.0,1.0,1.0,219.0,-37.8203,145.01
900000.0,3,3.0,3.0,1.0,58.0,-37.8139,145.0012
1695000.0,3,3.0,1.0,3.0,210.0,-37.8247,145.0001
1365000.0,3,3.0,1.0,1.0,301.0,-37.8134,145.0055
1088000.0,2,2.0,1.0,0.0,158.0,-37.8239,145.0045
1765000.0,3,4.0,1.0,2.0,332.0,-37.8232,145.0014
1045000.0,2,2.0,1.0,2.0,200.0,-37.8294,145.0029
1591000.0,4,4.0,2.0,1.0,263.0,-37.8261,145.0127
402000.0,1,1.0,1.0,1.0,0.0,-37.813,144.993
1275000.0,3,3.0,2.0,1.0,132.0,-37.822,145.0041
1035000.0,2,2.0,1.0,0.0,100.0,-37.8139,145.0042
2000000.0,3,3.0,2.0,0.0,194.0,-37.8246,144.9967
931000.0,3,3.0,2.0,2.0,0.0,-37.8128,145.0139
2640000.0,3,3.0,1.0,1.0,309.0,-37.82,145.0054
842000.0,2,2.0,2.0,1.0,0.0,-37.8145,145.0014
1510000.0,4,4.0,2.0,0.0,0.0,-37.8206,145.0099
1550000.0,3,3.0,2.0,1.0,131.0,-37.8132,144.9929
1456000.0,3,3.0,2.0,1.0,157.0,-37.8225,145.0029
1145000.0,2,2.0,1.0,0.0,170.0,-37.8226,145.0064
810000.0,2,2.0,1.0,1.0,94.0,-37.8201,144.9927
1100000.0,3,3.0,2.0,1.0,66.0,-37.8181,145.007
1220000.0,2,2.0,1.0,2.0,198.0,-37.8244,145.0046
895000.0,2,2.0,1.0,1.0,0.0,-37.8209,145.0014
1430000.0,2,2.0,1.0,2.0,292.0,-37.8218,145.0089
1045000.0,2,2.0,1.0,1.0,138.0,-37.8218,145.0132
2000000.0,3,3.0,2.0,1.0,217.0,-37.8158,144.9931
646000.0,2,2.0,1.0,1.0,0.0,-37.8333,144.998
660000.0,2,2.0,2.0,1.0,0.0,-37.8166,145.0036
1145000.0,2,2.0,1.0,1.0,197.0,-37.8215,145.0054
380000.0,1,1.0,1.0,1.0,0.0,-37.8331,144.9975
1285000.0,3,3.0,2.0,1.0,123.0,-37.8267,145.0122
905000.0,4,4.0,1.0,0.0,254.0,-37.8201,144.9898
750000.0,2,2.0,2.0,1.0,0.0,-37.8128,145.0133
604000.0,2,2.0,2.0,2.0,0.0,-37.8189,145.0131
1645000.0,4,4.0,2.0,1.0,249.0,-37.8147,145.0084
945000.0,3,3.0,2.0,1.0,0.0,-37.833,144.997
306000.0,1,1.0,1.0,1.0,0.0,-37.8242,145.0026
1270000.0,3,2.0,1.0,1.0,181.0,-37.8203,145.0092
975000.0,3,3.0,1.0,1.0,383.0,-37.8248,144.9976
1105000.0,2,2.0,2.0,1.0,55.0,-37.8159,145.0033
965000.0,2,2.0,1.0,0.0,158.0,-37.8201,145.007
620000.0,2,2.0,2.0,1.0,650.0,-37.8195,145.0103
1100000.0,3,2.0,2.0,1.0,126.0,-37.8208,145.0013
450000.0,1,1.0,1.0,1.0,0.0,-37.8231,144.9906
1850000.0,3,2.0,2.0,1.0,203.0,-37.8214,145.0132
1650000.0,3,3.0,2.0,1.0,312.0,-37.8217,145.007
1320000.0,3,3.0,2.0,2.0,171.0,-37.8166,144.9987
1651000.0,3,3.0,2.0,1.0,192.0,-37.8212,144.9985
1032000.0,3,3.0,1.0,0.0,128.0,-37.8198,145.0026
915000.0,3,4.0,3.0,1.0,140.0,-37.8148,144.9912
1075000.0,3,3.0,1.0,0.0,148.0,-37.8194,145.0024
1800000.0,4,4.0,2.0,0.0,288.0,-37.8268,145.0129
791500.0,3,3.0,2.0,2.0,0.0,-37.8189,145.0131
1600000.0,3,3.0,2.0,2.0,80.0,-37.8233,144.9947
1200000.0,2,2.0,2.0,1.0,170.0,-37.8229,144.9931
1555000.0,3,3.0,2.0,1.0,189.0,-37.82,144.9987
1361000.0,3,3.0,2.0,1.0,99.0,-37.8249,144.9976
1540000.0,3,3.0,1.0,1.0,0.0,-37.8214,145.0119
1582000.0,3,3.0,3.0,2.0,119.0,-37.8278,144.9984
712000.0,2,2.0,1.0,1.0,0.0,-37.823,144.9982
2055000.0,3,3.0,1.0,1.0,331.0,-37.8263,145.0085
1012000.0,3,3.0,2.0,1.0,80.0,-37.8155,145.0061
1570000.0,3,3.0,1.0,2.0,248.0,-37.8198,144.9899
1345000.0,3,3.0,1.0,1.0,209.0,-37.8206,144.9913
410000.0,1,1.0,1.0,1.0,0.0,-37.822,145.0104
696000.0,2,2.0,2.0,1.0,0.0,-37.822,145.0104
1350000.0,3,3.0,2.0,2.0,133.0,-37.8183,145.0079
1405000.0,3,3.0,1.0,2.0,212.0,-37.8302,144.9993
362000.0,1,1.0,1.0,1.0,0.0,-37.8127,145.0094
760000.0,2,2.0,1.0,1.0,0.0,-37.833,144.997
807000.0,2,2.0,2.0,2.0,0.0,-37.8128,145.0139
1495000.0,3,3.0,2.0,1.0,159.0,-37.8195,144.9974
1410000.0,3,3.0,1.0,0.0,224.0,-37.8199,145.0017
385000.0,1,1.0,1.0,1.0,0.0,-37.8331,144.9975
1150000.0,2,2.0,1.0,0.0,156.0,-37.8209,145.0052
1400000.0,3,3.0,1.0,2.0,0.0,-37.8211,145.0114
1775000.0,4,4.0,1.0,0.0,434.0,-37.8185,145.0061
360000.0,1,1.0,1.0,1.0,1332.0,-37.8181,144.9901
1270000.0,3,3.0,1.0,1.0,152.0,-37.8219,145.0096
827500.0,2,2.0,1.0,0.0,127.0,-37.8251,145.0063
1500000.0,4,4.0,2.0,1.0,162.0,-37.8252,145.0013
560000.0,2,2.0,2.0,1.0,0.0,-37.8189,145.0131
1165000.0,3,3.0,1.0,1.0,167.0,-37.8167,145.0098
790000.0,2,2.0,2.0,1.0,0.0,-37.8198,145.005
870000.0,2,2.0,1.0,1.0,100.0,-37.8136,144.9927
1185000.0,3,2.0,2.0,1.0,135.0,-37.8202,145.0013
1212500.0,4,4.0,3.0,2.0,108.0,-37.8129,145.0013
1125000.0,2,2.0,1.0,0.0,103.0,-37.8199,144.9911
1520000.0,3,3.0,1.0,2.0,248.0,-37.8185,144.9935
1101500.0,5,4.0,2.0,1.0,629.0,-37.7395,145.0773
971000.0,2,3.0,1.0,1.0,608.0,-37.7407,145.0612
1020000.0,4,4.0,2.0,2.0,843.0,-37.7348,145.0656
560000.0,3,3.0,1.0,1.0,213.0,-37.7386,145.0733
1050000.0,3,3.0,1.0,2.0,1016.0,-37.7299,145.0656
1155000.0,3,3.0,2.0,1.0,608.0,-37.7439,145.0688
531000.0,2,2.0,1.0,1.0,83.0,-37.747,145.07
620000.0,3,3.0,1.0,0.0,454.0,-37.7449,145.072
780000.0,3,3.0,1.0,2.0,627.0,-37.7367,145.0797
1051000.0,4,4.0,2.0,2.0,651.0,-37.7338,145.0703
2530000.0,5,5.0,3.0,1.0,1850.0,-37.7465,145.0612
720000.0,3,3.0,1.0,2.0,604.0,-37.7377,145.0737
633000.0,2,3.0,1.0,1.0,210.0,-37.7417,145.0613
725000.0,2,2.0,2.0,2.0,336.0,-37.7381,145.07299999999995
821000.0,4,3.0,1.0,2.0,403.0,-37.7437,145.0633
915000.0,4,4.0,3.0,2.0,0.0,-37.7449,145.0596
600000.0,3,3.0,2.0,2.0,169.0,-37.7415,145.0726
890000.0,4,4.0,3.0,2.0,583.0,-37.733,145.0694
1245000.0,6,3.0,3.0,4.0,911.0,-37.7312,145.0635
430000.0,2,2.0,1.0,1.0,164.0,-37.7362,145.079
860000.0,3,3.0,1.0,2.0,583.0,-37.7346,145.0715
1012000.0,3,3.0,2.0,1.0,323.0,-37.7359,145.0614
1020000.0,3,3.0,1.0,2.0,927.0,-37.7342,145.0658
635000.0,2,2.0,1.0,1.0,203.0,-37.7432,145.0631
515000.0,2,2.0,1.0,1.0,73.0,-37.7472,145.0702
1610000.0,4,4.0,1.0,4.0,1613.0,-37.7324,145.0606
1200000.0,2,2.0,1.0,1.0,757.0,-37.7428,145.07
1270000.0,4,4.0,2.0,4.0,604.0,-37.7435,145.0686
515000.0,3,3.0,2.0,1.0,606.0,-37.7347,145.0783
780000.0,3,3.0,1.0,2.0,239.0,-37.7417,145.061
1000000.0,3,3.0,1.0,1.0,826.0,-37.7352,145.0714
867000.0,3,3.0,1.0,1.0,355.0,-37.7352,145.0713
945000.0,3,3.0,1.0,1.0,625.0,-37.7412,145.0642
618000.0,2,2.0,1.0,1.0,151.0,-37.7458,145.0609
1720000.0,4,4.0,4.0,2.0,1215.0,-37.7387,145.0729
601000.0,3,3.0,2.0,1.0,217.0,-37.7388,145.0742
852000.0,3,3.0,1.0,1.0,776.0,-37.7393,145.0685
452000.0,2,2.0,1.0,1.0,0.0,-37.7458,145.0659
1021000.0,4,4.0,2.0,2.0,782.0,-37.7433,145.0716
710000.0,3,3.0,1.0,1.0,174.0,-37.7404,145.0648
990000.0,3,3.0,2.0,2.0,276.0,-37.7336,145.0615
908000.0,3,3.0,1.0,2.0,692.0,-37.7345,145.0753
1145000.0,3,3.0,1.0,1.0,350.0,-37.8094,144.8869
970000.0,3,3.0,1.0,0.0,137.0,-37.8078,144.8972
1325000.0,3,3.0,3.0,2.0,227.0,-37.8033,144.8897
450000.0,2,2.0,1.0,2.0,0.0,-37.8087,144.8978
1330000.0,3,3.0,3.0,2.0,168.0,-37.8066,144.887
1075000.0,3,3.0,2.0,1.0,306.0,-37.8038,144.8896
937500.0,3,2.0,2.0,2.0,409.0,-37.8097,144.8987
1350000.0,3,3.0,3.0,2.0,227.0,-37.8033,144.8897
1201000.0,4,4.0,2.0,1.0,299.0,-37.8087,144.8952
990000.0,3,3.0,1.0,0.0,371.0,-37.8066,144.8853
720000.0,2,2.0,1.0,1.0,126.0,-37.8045,144.8898
780000.0,2,2.0,1.0,1.0,176.0,-37.8052,144.8883
880000.0,3,3.0,1.0,0.0,216.0,-37.8052,144.8941
920000.0,3,3.0,2.0,2.0,0.0,-37.8057,144.8857
1395000.0,3,3.0,1.0,2.0,467.0,-37.8093,144.8941
965000.0,3,3.0,1.0,0.0,217.0,-37.8037,144.8874
920000.0,3,3.0,2.0,1.0,309.0,-37.807,144.898
1001000.0,3,2.0,1.0,1.0,256.0,-37.8086,144.8927
755000.0,2,2.0,2.0,1.0,97.0,-37.8044,144.8941
875000.0,3,3.0,2.0,2.0,193.0,-37.8065,144.8866
822500.0,2,2.0,2.0,1.0,228.0,-37.8034,144.8855
990000.0,2,2.0,1.0,2.0,306.0,-37.8037,144.8893
1080000.0,3,3.0,1.0,0.0,234.0,-37.8051,144.8858
1126000.0,3,3.0,1.0,0.0,357.0,-37.8103,144.8962
1025000.0,2,2.0,1.0,0.0,248.0,-37.8083,144.8896
1275000.0,5,5.0,3.0,1.0,386.0,-37.8078,144.8846
881000.0,3,2.0,1.0,2.0,217.0,-37.8075,144.8909
955000.0,2,2.0,1.0,0.0,148.0,-37.8084,144.8907
1455000.0,4,4.0,2.0,3.0,571.0,-37.809,144.8865
215000.0,1,1.0,1.0,1.0,0.0,-37.8087,144.8978
533000.0,2,2.0,1.0,1.0,0.0,-37.8042,144.892
1200000.0,3,2.0,1.0,1.0,374.0,-37.8057,144.8882
970000.0,4,2.0,2.0,1.0,149.0,-37.8047,144.8948
355000.0,2,2.0,1.0,1.0,0.0,-37.8066,144.8971
1032000.0,3,3.0,1.0,0.0,224.0,-37.8067,144.8934
887000.0,2,2.0,1.0,1.0,170.0,-37.8082,144.8928
965000.0,3,3.0,1.0,1.0,283.0,-37.8064,144.8944
920000.0,4,2.0,1.0,0.0,274.0,-37.8039,144.8929
1270000.0,4,3.0,1.0,1.0,352.0,-37.8059,144.8899
1310000.0,3,3.0,2.0,1.0,229.0,-37.8032,144.8892
815000.0,2,2.0,1.0,0.0,172.0,-37.81,144.8896
701000.0,2,2.0,1.0,0.0,164.0,-37.8078,144.8979
593000.0,2,2.0,2.0,1.0,0.0,-37.8341,144.9713
1600000.0,3,3.0,2.0,1.0,88.0,-37.8363,144.9628
920500.0,2,2.0,1.0,0.0,114.0,-37.8344,144.9686
1620000.0,4,4.0,2.0,0.0,163.0,-37.8355,144.951
1002000.0,1,1.0,1.0,0.0,84.0,-37.8332,144.9548
1355000.0,2,2.0,1.0,0.0,101.0,-37.8359,144.9644
1270000.0,3,3.0,1.0,0.0,149.0,-37.8374,144.9495
2633000.0,3,3.0,1.0,0.0,276.0,-37.838,144.9489
1405000.0,3,3.0,1.0,1.0,181.0,-37.8365,144.9631
575000.0,2,2.0,2.0,1.0,0.0,-37.8311,144.9679
760500.0,1,2.0,0.0,0.0,438.0,-37.8353,144.96
2260000.0,4,5.0,3.0,0.0,190.0,-37.8377,144.9653
1150000.0,2,2.0,1.0,0.0,113.0,-37.8373,144.9493
1595000.0,3,3.0,2.0,0.0,171.0,-37.8391,144.9501
595000.0,2,2.0,1.0,1.0,0.0,-37.8369,144.968
490000.0,2,2.0,1.0,1.0,0.0,-37.8341,144.9713
1250000.0,3,3.0,2.0,0.0,224.0,-37.8329,144.9529
862000.0,3,3.0,2.0,2.0,0.0,-37.8311,144.9679
2180000.0,4,4.0,3.0,1.0,200.0,-37.836,144.965
930000.0,2,2.0,1.0,0.0,115.0,-37.8345,144.9685
600000.0,2,2.0,1.0,1.0,0.0,-37.834,144.9665
1200000.0,3,3.0,2.0,0.0,113.0,-37.8346,144.9688
612000.0,2,2.0,1.0,1.0,0.0,-37.8346,144.9673
380000.0,1,1.0,1.0,1.0,0.0,-37.8342,144.9679
2000000.0,3,3.0,2.0,1.0,161.0,-37.8383,144.9499
1500000.0,2,2.0,2.0,2.0,0.0,-37.8369,144.968
2000000.0,2,2.0,2.0,1.0,141.0,-37.8389,144.9612
1050000.0,2,2.0,2.0,2.0,0.0,-37.8372,144.9672
1100000.0,2,2.0,1.0,2.0,185.0,-37.8337,144.9507
1250000.0,3,3.0,2.0,1.0,108.0,-37.8363,144.9509
1650000.0,3,3.0,2.0,0.0,204.0,-37.8357,144.9531
770000.0,3,3.0,2.0,1.0,2325.0,-37.8346,144.9673
561000.0,2,2.0,1.0,1.0,0.0,-37.8308,144.9694
1825000.0,3,3.0,2.0,2.0,151.0,-37.8383,144.9632
1200000.0,2,2.0,2.0,1.0,131.0,-37.839,144.94799999999995
1550000.0,3,3.0,4.0,2.0,0.0,-37.8337,144.966
891000.0,3,3.0,2.0,1.0,0.0,-37.8341,144.9661
1450000.0,3,3.0,2.0,1.0,146.0,-37.8331,144.9665
1360000.0,2,2.0,1.0,2.0,0.0,-37.8335,144.9611
1390000.0,3,3.0,2.0,1.0,138.0,-37.8351,144.9675
1615000.0,4,4.0,3.0,2.0,577.0,-37.8357,144.9502
480000.0,1,1.0,1.0,1.0,0.0,-37.8369,144.968
1185000.0,3,3.0,2.0,1.0,111.0,-37.8341,144.9541
2300000.0,3,3.0,2.0,2.0,0.0,-37.8352,144.952
1720000.0,3,3.0,1.0,0.0,130.0,-37.8398,144.9493
320000.0,1,1.0,1.0,0.0,0.0,-37.8341,144.9713
742000.0,3,3.0,2.0,2.0,0.0,-37.8319,144.9682
2075000.0,3,3.0,2.0,0.0,141.0,-37.8333,144.9576
2525000.0,3,3.0,2.0,1.0,234.0,-37.8355,144.9663
560000.0,2,2.0,2.0,1.0,0.0,-37.8331,144.9683
690000.0,2,2.0,2.0,2.0,0.0,-37.8361,144.9682
430000.0,1,2.0,1.0,1.0,0.0,-37.8351,144.9909
722000.0,2,2.0,1.0,1.0,0.0,-37.8393,144.9886
930000.0,2,2.0,2.0,2.0,0.0,-37.8361,144.9966
467500.0,1,1.0,1.0,1.0,0.0,-37.8363,145.0003
475000.0,2,2.0,1.0,0.0,0.0,-37.8391,144.9984
850000.0,2,2.0,2.0,2.0,0.0,-37.8411,144.9944
1230000.0,3,3.0,2.0,2.0,0.0,-37.8453,144.9849
965000.0,2,2.0,2.0,2.0,2143.0,-37.8393,144.9886
315000.0,1,1.0,1.0,0.0,14500.0,-37.8372,144.9963
1510000.0,3,3.0,5.0,0.0,241.0,-37.8407,144.9962
402000.0,1,1.0,1.0,1.0,0.0,-37.8392,144.9947
1880000.0,3,3.0,2.0,2.0,0.0,-37.8399,145.0003
422000.0,1,1.0,1.0,0.0,0.0,-37.837,144.9881
535000.0,2,2.0,1.0,1.0,0.0,-37.8374,144.9918
990000.0,2,2.0,2.0,2.0,0.0,-37.8379,144.9913
695000.0,2,2.0,1.0,0.0,0.0,-37.8361,144.9842
978500.0,2,2.0,2.0,2.0,17200.0,-37.8361,144.9966
863000.0,2,2.0,2.0,1.0,742.0,-37.8357,144.9867
680000.0,2,2.0,1.0,1.0,0.0,-37.8338,144.9858
840000.0,2,2.0,2.0,1.0,0.0,-37.8439,144.9974
450000.0,1,1.0,1.0,1.0,0.0,-37.8421,144.9978
750000.0,3,3.0,2.0,2.0,0.0,-37.8453,144.9849
650000.0,2,2.0,1.0,1.0,0.0,-37.8344,144.9916
775000.0,2,2.0,1.0,1.0,0.0,-37.8394,144.9886
572000.0,2,2.0,1.0,1.0,0.0,-37.8368,144.9857
510000.0,1,1.0,1.0,1.0,0.0,-37.8361,144.9966
1460000.0,3,2.0,2.0,1.0,181.0,-37.8334,144.9867
465000.0,1,1.0,1.0,1.0,0.0,-37.8456,145.0005
801000.0,2,2.0,2.0,1.0,0.0,-37.8361,144.9966
623500.0,2,2.0,1.0,1.0,0.0,-37.8426,144.993
409000.0,1,1.0,1.0,1.0,0.0,-37.8414,144.991
370000.0,1,1.0,1.0,1.0,0.0,-37.8423,144.997
1250000.0,3,3.0,2.0,1.0,80.0,-37.8416,144.9923
480000.0,1,1.0,1.0,1.0,0.0,-37.8361,144.9966
2325000.0,2,2.0,2.0,2.0,355.0,-37.8392,144.9883
659000.0,2,2.0,1.0,1.0,0.0,-37.8314,144.9877
780000.0,2,2.0,1.0,1.0,0.0,-37.8343,144.9899
865000.0,2,2.0,2.0,1.0,0.0,-37.8361,144.9966
1455000.0,2,2.0,1.0,0.0,225.0,-37.8421,144.9876
1365000.0,2,3.0,2.0,1.0,1302.0,-37.8377,145.0021
411000.0,1,1.0,1.0,1.0,1369.0,-37.8405,145.0025
360500.0,1,1.0,1.0,1.0,0.0,-37.8404,145.0045
1300000.0,2,2.0,2.0,2.0,0.0,-37.8376,144.9847
1300000.0,2,2.0,2.0,1.0,0.0,-37.8376,144.9847
1630000.0,3,3.0,1.0,1.0,0.0,-37.8359,144.9839
625000.0,2,2.0,1.0,1.0,1283.0,-37.8359,144.9921
2430000.0,2,2.0,1.0,2.0,367.0,-37.842,144.9873
490000.0,1,1.0,1.0,1.0,0.0,-37.8425,145.0009
955000.0,1,1.0,1.0,1.0,0.0,-37.8357,144.991
380000.0,1,1.0,1.0,1.0,0.0,-37.8415,144.991
601000.0,2,2.0,1.0,1.0,0.0,-37.8406,145.0033
450000.0,1,1.0,1.0,0.0,0.0,-37.8332,144.9901
1500000.0,2,2.0,1.0,2.0,141.0,-37.8408,144.9977
1030000.0,2,2.0,2.0,1.0,0.0,-37.8407,145.0043
555000.0,1,1.0,1.0,1.0,630.0,-37.8356,144.9773
2300000.0,3,3.0,2.0,1.0,350.0,-37.8422,144.9884
515000.0,1,1.0,1.0,1.0,0.0,-37.8375,145.0012
2695000.0,3,3.0,2.0,1.0,215.0,-37.8361,144.9831
2870000.0,3,3.0,2.0,2.0,350.0,-37.8451,145.0019
805000.0,2,2.0,1.0,1.0,0.0,-37.8359,144.9801
370000.0,2,2.0,1.0,1.0,0.0,-37.8374,144.9871
360000.0,1,1.0,1.0,1.0,0.0,-37.8339,144.9872
310000.0,1,1.0,1.0,1.0,0.0,-37.8444,145.0037
1036500.0,2,2.0,1.0,0.0,105.0,-37.8403,144.9893
627500.0,2,2.0,1.0,1.0,0.0,-37.8407,145.004
1072000.0,3,3.0,0.0,0.0,0.0,-37.8407,145.0043
425000.0,1,1.0,1.0,1.0,0.0,-37.837,144.9931
330000.0,1,1.0,1.0,1.0,0.0,-37.8437,144.9904
450000.0,2,2.0,1.0,1.0,0.0,-37.8374,144.9871
550000.0,2,2.0,1.0,1.0,0.0,-37.8406,145.0035
400000.0,1,1.0,1.0,1.0,1424.0,-37.8402,145.0029
1700000.0,3,3.0,2.0,2.0,141.0,-37.844,144.9867
613000.0,2,2.0,1.0,1.0,0.0,-37.845,145.0012
1240000.0,2,2.0,2.0,2.0,0.0,-37.8343,144.9888
832000.0,2,2.0,1.0,1.0,0.0,-37.8342,144.9842
693000.0,2,2.0,1.0,1.0,2122.0,-37.8383,145.0014
551000.0,2,2.0,1.0,0.0,0.0,-37.8383,145.0011
740000.0,3,3.0,1.0,1.0,0.0,-37.8376,145.0012
2285000.0,3,3.0,2.0,2.0,221.0,-37.8416,144.9959
3000000.0,3,3.0,3.0,2.0,191.0,-37.836,144.9824
450000.0,1,1.0,1.0,1.0,0.0,-37.8384,144.9886
515000.0,2,2.0,1.0,1.0,734.0,-37.8433,144.9962
